Id,SalePrice
1461,119395.41
1462,156916.11
1463,185118.56
1464,193453.12
1465,186786.06
1466,173066.12
1467,181082.42
1468,165600.89
1469,188407.66
1470,124208.43
1471,197174.05
1472,97640.07
1473,94527.85
1474,154761.77
1475,122105.04
1476,369797.97
1477,252362.9
1478,290625.88
1479,284106.94
1480,472149.12
1481,327897.6
1482,205670.52
1483,163222.97
1484,168934.4
1485,176445.72
1486,195043.3
1487,341960.56
1488,239257.78
1489,195512.05
1490,218187.25
1491,190252.23
1492,92467.04
1493,189671.42
1494,297929.84
1495,283224.75
1496,226145.89
1497,181704.5
1498,156499.75
1499,157355.64
1500,147848.6
1501,173707.53
1502,147624.3
1503,277765.25
1504,249542.22
1505,228040.69
1506,190077.22
1507,240247.12
1508,200669.3
1509,162549.58
1510,143104.75
1511,145396.86
1512,169399.69
1513,131902.94
1514,151835.72
1515,202404.08
1516,156119.33
1517,166571.2
1518,130756.32
1519,219311.27
1520,133410.44
1521,135381.39
1522,175469.42
1523,112886.38
1524,123711.68
1525,124247.64
1526,113373.61
1527,99580.375
1528,135638.17
1529,151807.34
1530,178672.77
1531,110016.86
1532,93857.37
1533,143533.66
1534,124078.08
1535,153781.33
1536,104707.86
1537,61953.69
1538,164673.77
1539,187520.88
1540,85833.664
1541,142098.53
1542,132866.48
1543,202289.45
1544,80184.125
1545,107151.27
1546,124572.85
1547,127133.09
1548,128466.07
1549,113402.914
1550,138602.05
1551,116372.63
1552,138415.67
1553,145684.88
1554,117336.82
1555,162928.88
1556,85170.01
1557,105069.46
1558,93045.56
1559,74141.16
1560,140456.02
1561,137246.98
1562,130161.87
1563,120979.086
1564,158127.06
1565,144401.23
1566,240502.05
1567,74534.26
1568,232192.9
1569,139259.75
1570,140762.3
1571,129507.234
1572,149432.55
1573,230139.14
1574,114887.93
1575,215526.05
1576,228543.61
1577,188959.89
1578,144814.69
1579,145829.44
1580,192421.81
1581,147789.67
1582,127575.18
1583,333993.2
1584,223331.17
1585,138970.53
1586,74161.805
1587,101061.47
1588,151528.47
1589,94076.92
1590,132897.28
1591,96364.21
1592,120188.25
1593,124427.41
1594,136713.73
1595,106583.195
1596,234926.11
1597,181371.05
1598,206556.44
1599,183756.97
1600,187049.52
1601,61053.598
1602,114435.336
1603,77004.08
1604,273741.75
1605,254495.06
1606,167127.95
1607,172404.89
1608,211749.2
1609,186037.1
1610,143457.56
1611,140867.72
1612,160123.36
1613,165401.39
1614,128205.016
1615,87923.97
1616,72393.984
1617,92228.55
1618,126157.2
1619,144410.19
1620,167601.53
1621,138277.27
1622,141134.5
1623,282390.03
1624,207535.81
1625,122293.95
1626,161369.69
1627,186463.73
1628,269089.94
1629,174092.12
1630,340027.6
1631,221898.98
1632,241869.23
1633,167237.81
1634,190409.42
1635,179051.28
1636,154494.84
1637,200641.36
1638,180005.27
1639,180843.05
1640,253529.48
1641,182092.72
1642,226789.94
1643,224053.3
1644,233500.61
1645,190098.25
1646,163511.2
1647,160255.66
1648,132667.83
1649,134938.62
1650,112958.32
1651,129467.59
1652,97263.12
1653,100921.43
1654,149191.75
1655,148505.56
1656,146472.53
1657,151206.7
1658,145895.1
1659,125966.66
1660,153370.2
1661,444536.94
1662,422949.28
1663,385396.94
1664,447216.22
1665,312123.6
1666,319246.1
1667,358458.4
1668,334864.53
1669,305316.62
1670,354315.38
1671,248268.0
1672,453229.84
1673,306088.62
1674,250770.38
1675,181611.64
1676,183288.61
1677,214998.86
1678,464504.75
1679,387821.88
1680,347236.03
1681,245138.42
1682,305361.2
1683,170837.1
1684,173839.95
1685,166823.48
1686,170259.7
1687,160583.81
1688,192336.14
1689,200233.81
1690,198752.34
1691,185593.89
1692,276877.4
1693,157903.44
1694,181539.42
1695,161371.38
1696,279566.28
1697,166162.81
1698,356560.72
1699,337383.75
1700,242783.7
1701,266797.3
1702,242573.1
1703,249331.7
1704,286280.34
1705,231679.73
1706,412755.5
1707,204631.62
1708,191092.88
1709,281174.56
1710,227829.83
1711,260987.06
1712,261937.34
1713,266801.66
1714,226252.25
1715,208531.16
1716,178324.83
1717,178758.16
1718,134423.19
1719,200869.77
1720,260441.31
1721,172591.6
1722,128105.52
1723,158813.19
1724,214615.98
1725,239570.12
1726,189803.52
1727,153244.77
1728,188601.27
1729,162631.28
1730,154850.48
1731,122750.0
1732,127002.94
1733,115341.44
1734,122126.0
1735,134608.44
1736,115749.484
1737,325338.12
1738,222167.9
1739,259454.4
1740,211523.16
1741,189518.45
1742,170132.28
1743,177777.2
1744,306430.94
1745,214677.81
1746,197183.06
1747,213632.53
1748,223341.19
1749,144791.77
1750,122104.695
1751,229165.84
1752,118883.21
1753,144090.48
1754,197323.4
1755,165512.16
1756,127831.79
1757,121295.625
1758,142007.77
1759,161468.05
1760,165424.58
1761,134553.11
1762,178078.06
1763,176032.42
1764,118323.77
1765,154834.55
1766,180708.06
1767,217576.36
1768,146526.33
1769,176753.77
1770,146045.16
1771,124218.62
1772,134726.84
1773,135205.4
1774,137967.97
1775,136172.17
1776,126166.71
1777,113121.65
1778,136359.81
1779,115815.18
1780,185574.25
1781,128822.96
1782,93496.984
1783,146778.22
1784,107389.23
1785,111648.07
1786,148717.3
1787,160465.64
1788,58069.38
1789,96097.43
1790,77755.97
1791,175404.17
1792,153370.06
1793,130171.55
1794,148553.0
1795,133857.75
1796,125252.23
1797,107595.9
1798,125486.445
1799,109292.68
1800,125179.38
1801,130752.7
1802,137019.56
1803,146274.31
1804,142582.6
1805,135006.98
1806,123763.01
1807,130778.9
1808,123441.21
1809,120520.19
1810,143417.48
1811,95145.21
1812,92783.36
1813,118467.96
1814,93613.234
1815,54632.66
1816,96985.7
1817,106018.125
1818,150265.4
1819,124173.13
1820,57539.832
1821,114651.3
1822,148715.17
1823,44219.72
1824,130429.27
1825,135326.8
1826,102541.125
1827,99438.41
1828,135606.36
1829,114837.54
1830,143176.28
1831,158993.38
1832,83031.46
1833,145456.92
1834,117428.28
1835,136522.2
1836,132100.45
1837,82568.18
1838,123608.016
1839,88856.61
1840,144650.44
1841,135294.78
1842,76767.46
1843,121561.51
1844,131082.81
1845,134175.75
1846,151576.31
1847,165521.47
1848,55507.875
1849,114202.68
1850,117021.125
1851,154380.11
1852,127268.35
1853,128691.57
1854,172302.64
1855,142795.83
1856,224415.12
1857,156372.94
1858,137208.11
1859,120581.695
1860,136608.42
1861,119250.21
1862,307338.78
1863,297055.72
1864,298452.8
1865,346890.8
1866,359160.25
1867,242589.75
1868,298544.2
1869,205735.45
1870,242478.72
1871,263150.2
1872,171438.2
1873,243922.73
1874,145790.78
1875,203312.77
