Id,SalePrice
1461,127303.3077
1462,154040.7928
1463,174051.4314
1464,182573.7669
1465,200374.123
1466,184015.201
1467,167666.0736
1468,176500.8263
1469,183167.6238
1470,117732.2511
1471,195116.3153
1472,94706.9111
1473,97613.1355
1474,153878.5346
1475,144163.353
1476,399272.4282
1477,253066.7332
1478,308031.4932
1479,246989.3152
1480,450457.794
1481,322256.1283
1482,209586.6952
1483,177261.7229
1484,177978.855
1485,172324.7471
1486,199783.4086
1487,336293.3722
1488,243830.9914
1489,211990.1594
1490,192153.7478
1491,191205.1104
1492,98423.1674
1493,182381.779
1494,310299.5028
1495,291703.4625
1496,222579.1866
1497,192482.0901
1498,153898.73
1499,152664.0381
1500,155108.0949
1501,174884.1556
1502,167330.9699
1503,302300.9595
1504,234894.9269
1505,216156.714
1506,183906.3952
1507,216439.6375
1508,193273.0077
1509,163801.2784
1510,151906.3556
1511,151115.586
1512,163037.4961
1513,158270.1696
1514,150236.8324
1515,175496.7771
1516,161076.3778
1517,154584.691
1518,133045.079
1519,221847.3133
1520,138878.4729
1521,145620.2432
1522,162013.0025
1523,115383.9496
1524,123304.514
1525,124466.0571
1526,127658.8994
1527,101862.2987
1528,126427.3272
1529,142973.8028
1530,167294.8022
1531,134683.6654
1532,104286.122
1533,144443.3687
1534,115522.8623
1535,146720.7747
1536,117081.3227
1537,76113.4425
1538,182197.1232
1539,241168.2174
1540,116980.1393
1541,149855.865
1542,140065.6981
1543,222562.2281
1544,80320.7603
1545,104240.7846
1546,123919.9811
1547,139502.3081
1548,132279.9862
1549,114468.4873
1550,141246.5649
1551,116355.4428
1552,148148.2449
1553,145470.5104
1554,114000.971
1555,162081.0036
1556,97610.4709
1557,117699.0895
1558,93414.4267
1559,126486.7727
1560,141360.1872
1561,137070.7886
1562,130088.7978
1563,124610.6331
1564,162243.7277
1565,156356.8314
1566,214967.0573
1567,79419.6858
1568,219717.5827
1569,143916.952
1570,132891.6169
1571,130888.971
1572,146067.5635
1573,238308.8586
1574,120776.6083
1575,207077.0329
1576,207263.1602
1577,206205.2474
1578,156376.8334
1579,140858.4316
1580,190198.4815
1581,143969.5771
1582,127507.6383
1583,325138.672
1584,241498.8001
1585,140070.945
1586,73882.6431
1587,109921.6966
1588,152262.1723
1589,103892.8709
1590,132590.2957
1591,107863.7067
1592,126612.6904
1593,118647.3308
1594,146518.7639
1595,126269.0764
1596,239495.0783
1597,163121.9085
1598,185812.0974
1599,219314.6885
1600,194899.3063
1601,78380.6787
1602,114919.3912
1603,96793.4833
1604,279839.2132
1605,254390.6151
1606,168482.7891
1607,172383.5276
1608,214091.3831
1609,201722.5104
1610,157799.6924
1611,152881.4478
1612,166283.8241
1613,168190.4803
1614,118920.7419
1615,86513.0805
1616,82221.1032
1617,87982.0087
1618,127629.5858
1619,138774.6501
1620,160821.8231
1621,137670.6162
1622,151848.733
1623,277746.8807
1624,207506.292
1625,129153.9598
1626,171761.3026
1627,184218.1552
1628,279947.5841
1629,175159.0722
1630,335473.3035
1631,236796.1894
1632,258150.1692
