Id,SalePrice
1461,114675.13
1462,167280.4
1463,180714.95
1464,195158.1
1465,236156.19
1466,199910.03
1467,173845.25
1468,181916.03
1469,208272.6
1470,121970.266
1471,175004.5
1472,97633.46
1473,102580.24
1474,148147.25
1475,120593.77
1476,361603.84
1477,267882.4
1478,273247.75
1479,300029.8
1480,582058.0
1481,348298.0
1482,214444.75
1483,218447.1
1484,174762.34
1485,177153.55
1486,200368.11
1487,346559.16
1488,185717.3
1489,209120.64
1490,272159.34
1491,209192.06
1492,89629.305
1493,197647.34
1494,263358.06
1495,261027.39
1496,239536.55
1497,178434.89
1498,165976.08
1499,148870.55
1500,146012.3
1501,166234.61
1502,129085.4
1503,319309.12
1504,219047.48
1505,226366.42
1506,195579.55
1507,267079.9
1508,206811.48
1509,167998.55
1510,148176.78
1511,157815.36
1512,158163.27
1513,147900.06
1514,174258.89
1515,191833.66
1516,136868.72
1517,172302.31
1518,130394.08
1519,224532.22
1520,118629.3
1521,129153.375
1522,171196.88
1523,108741.76
1524,129135.64
1525,122463.766
1526,108686.914
1527,96211.96
1528,130585.72
1529,146209.05
1530,181018.53
1531,106549.15
1532,81517.33
1533,186589.14
1534,119300.03
1535,147558.56
1536,90625.305
1537,55788.457
1538,155760.33
1539,180575.4
1540,108243.37
1541,148565.9
1542,135191.34
1543,171035.98
1544,73190.15
1545,117193.336
1546,132047.81
1547,123509.04
1548,139076.06
1549,124541.49
1550,136390.0
1551,91153.875
1552,131463.03
1553,163505.12
1554,121748.88
1555,175733.86
1556,47751.035
1557,103960.71
1558,96873.945
1559,30202.344
1560,112825.79
1561,121533.11
1562,119613.32
1563,120605.27
1564,151305.8
1565,142101.9
1566,214935.72
1567,76132.14
1568,223478.39
1569,127082.664
1570,126415.91
1571,120312.22
1572,143974.69
1573,180793.22
1574,157482.2
1575,251503.48
1576,220604.48
1577,180068.8
1578,133722.12
1579,167315.19
1580,192271.77
1581,146477.02
1582,129132.68
1583,280430.1
1584,205315.4
1585,145162.58
1586,70594.27
1587,115370.92
1588,149751.53
1589,104495.77
1590,117905.195
1591,101634.72
1592,101653.04
1593,136562.06
1594,108700.39
1595,106693.54
1596,209431.6
1597,194373.89
1598,220787.81
1599,177541.36
1600,184998.38
1601,52373.03
1602,146955.25
1603,57315.07
1604,229327.84
1605,239446.78
1606,165261.69
1607,177208.45
1608,208501.33
1609,193236.11
1610,172659.27
1611,144901.44
1612,170334.4
1613,170596.95
1614,130454.16
1615,85946.62
1616,75455.44
1617,92880.305
1618,126921.09
1619,147874.69
1620,198529.17
1621,147866.92
1622,114070.86
1623,290774.2
1624,194710.27
1625,123123.06
1626,169076.89
1627,201543.66
1628,275192.38
1629,172977.34
1630,371433.34
1631,232314.95
1632,244906.62
1633,151601.31
1634,188858.11
1635,184027.05
1636,167177.69
1637,200648.62
1638,179420.66
1639,202237.19
1640,243171.14
1641,160644.17
1642,216608.06
1643,201855.28
1644,238060.81
1645,189456.11
1646,159592.06
1647,168826.98
1648,125886.31
1649,139686.45
1650,123458.05
1651,127947.29
1652,104800.56
1653,98955.375
1654,133803.52
1655,138116.73
1656,145368.72
1657,142244.28
1658,140118.47
1659,135682.17
1660,150458.7
1661,485165.84
1662,383096.38
1663,391444.78
1664,591932.1
1665,311748.16
1666,355065.28
1667,360428.44
1668,345399.72
1669,303948.84
1670,355110.3
1671,265508.66
1672,424728.6
1673,281778.28
1674,254892.94
1675,194878.56
1676,191066.08
1677,213304.17
1678,541376.4
1679,408724.4
1680,355233.62
1681,235609.1
1682,345136.97
1683,191301.66
1684,172368.88
1685,171045.28
1686,167345.19
1687,175615.08
1688,187677.78
1689,183067.45
1690,190562.38
1691,170565.88
1692,303963.34
1693,163889.16
1694,176122.44
1695,158878.03
1696,266884.1
1697,166685.3
1698,364539.72
1699,284602.4
1700,274973.06
1701,260234.0
1702,252627.06
1703,247982.62
1704,266681.84
1705,219096.78
1706,116081.67
1707,244415.47
1708,217891.98
1709,247654.36
1710,212865.62
1711,264270.6
1712,288231.94
1713,279226.53
1714,220901.12
1715,213993.45
1716,190945.86
1717,186595.9
1718,145422.11
1719,244269.83
1720,179984.84
1721,167510.28
1722,135833.39
1723,156585.6
1724,176696.12
1725,226533.56
1726,169312.3
1727,163363.6
1728,151585.7
1729,169322.31
1730,156478.11
1731,113771.984
1732,115531.89
1733,116951.51
1734,112266.59
1735,99988.336
1736,120848.44
1737,279034.88
1738,267067.16
1739,216483.11
1740,227594.86
1741,183873.72
1742,171458.14
1743,164590.23
1744,389809.75
1745,233889.73
1746,132414.02
1747,221032.4
1748,238182.08
1749,141677.69
1750,114287.01
1751,226537.23
1752,113047.234
1753,150864.75
1754,182707.11
1755,173722.28
1756,142672.1
1757,123065.42
1758,151342.75
1759,185669.48
1760,148405.75
1761,142578.8
1762,181980.58
1763,177054.23
1764,109356.07
1765,184270.45
1766,177336.94
1767,218885.02
1768,143788.89
1769,144577.06
1770,152523.92
1771,111861.76
1772,138578.66
1773,119819.97
1774,134090.17
1775,135823.8
1776,126640.46
1777,102354.414
1778,129605.336
1779,119721.51
1780,191537.69
1781,125038.71
1782,89034.57
1783,150571.39
1784,113713.945
1785,112379.06
1786,155007.25
1787,153772.38
1788,65706.03
1789,86138.8
1790,82429.48
1791,162772.33
1792,163338.98
1793,131405.98
1794,163659.56
1795,143506.28
1796,105032.5
1797,107028.414
1798,113055.96
1799,104577.92
1800,119646.41
1801,122731.27
1802,124108.49
1803,156656.25
1804,140611.75
1805,123831.37
1806,112871.74
1807,122878.25
1808,115941.83
1809,139448.06
1810,139730.69
1811,141066.67
1812,108377.336
1813,127583.09
1814,96744.51
1815,51177.72
1816,103274.914
1817,110841.35
1818,155108.11
1819,122171.32
1820,36188.863
1821,112131.02
1822,149277.14
1823,36321.703
1824,135581.02
1825,130868.1
1826,101376.16
1827,94918.01
1828,120519.16
1829,102298.2
1830,150565.36
1831,135264.86
1832,55371.52
1833,157640.73
1834,110750.695
1835,114915.44
1836,127367.43
1837,103241.14
1838,117689.27
1839,99759.266
1840,178593.39
1841,147743.88
1842,80733.37
1843,124990.55
1844,149690.86
1845,164981.23
1846,160855.42
1847,165217.1
1848,45939.55
1849,105443.68
1850,112933.336
1851,157445.11
1852,114438.61
1853,123056.97
1854,166535.78
1855,146884.92
1856,233044.56
1857,133295.34
1858,127782.06
1859,112401.04
1860,158821.06
1861,111577.6
1862,358589.38
1863,298008.84
1864,298189.38
1865,318542.94
1866,312391.3
1867,224816.77
1868,285285.0
1869,210369.42
1870,216415.0
1871,213986.31
1872,176685.0
1873,240186.19
1874,151843.53
1875,196262.66
1876,203595.47
1877,214474.61
1878,167265.56
1879,139357.94
1880,134458.06
1881,254968.06
1882,245549.06
1883,189340.69
1884,211938.7
1885,220269.6
1886,232982.78
1887,202515.88
1888,249210.47
1889,174650.2
1890,117051.04
1891,115990.266
1892,95453.04
1893,145306.9
1894,152195.97
1895,134238.6
1896,126988.41
1897,98770.016
1898,125491.71
1899,168384.62
1900,132824.05
1901,183457.55
1902,174808.17
1903,246035.69
1904,134772.72
1905,192415.2
1906,159997.42
1907,227124.56
1908,114861.75
1909,127575.43
1910,126312.38
1911,233205.52
1912,354596.28
