Id,SalePrice
1461,127377.2667
1462,153836.0539
1463,173551.3571
1464,182452.2916
1465,200046.718
1466,183920.774
1467,167244.9444
1468,176325.1322
1469,183153.0477
1470,118123.2732
1471,194875.9961
1472,94753.0676
1473,97462.2831
1474,153710.8652
1475,144305.5275
1476,399205.5785
1477,253408.5384
1478,308644.3207
1479,245547.9886
1480,450808.5577
1481,322516.9034
1482,209685.7673
1483,177020.1379
1484,177817.8946
1485,172564.8976
1486,199403.894
1487,336568.4402
1488,243981.8141
1489,211822.7745
1490,191803.8507
1491,190994.4039
1492,97833.8269
1493,182947.9589
1494,310319.1388
1495,292115.3521
1496,222311.0323
1497,193188.0178
1498,154005.4068
1499,152712.3543
1500,154385.3168
1501,175258.0059
1502,167747.5885
1503,302412.1938
1504,234148.108
1505,216171.8576
1506,183133.5753
1507,217140.1097
1508,193947.3122
1509,163747.4852
1510,151936.7866
1511,151111.1073
1512,163112.9253
1513,157645.2522
1514,151192.7504
1515,174232.3195
1516,161658.6571
1517,154769.7005
1518,133377.6237
1519,221914.3781
1520,138376.253
1521,145713.3619
1522,162181.0001
1523,115786.9487
1524,123340.2905
1525,124884.7637
1526,127647.7596
1527,102506.8233
1528,127671.343
1529,143027.2731
1530,167627.7755
1531,135032.5189
1532,104218.2729
1533,144137.7897
1534,115505.1808
1535,146646.4579
1536,116672.2599
1537,75431.3751
1538,183353.7139
1539,244061.7263
1540,116714.3252
1541,150230.8357
1542,139733.1639
1543,223532.4993
1544,80373.228
1545,103825.3518
1546,123450.9534
1547,139478.4021
1548,132269.0223
1549,114156.5096
1550,141507.0653
1551,116406.6443
1552,148775.0338
1553,145571.4575
1554,113950.1104
1555,162258.0802
1556,96925.3528
1557,117503.6646
1558,92944.1411
1559,126248.9359
1560,141736.8904
1561,137506.3871
1562,130005.8951
1563,124726.7556
1564,162354.0102
1565,156214.1493
1566,215201.2362
1567,78995.3151
1568,219811.1694
1569,143917.2336
1570,133332.0925
1571,131327.9307
